,Customer ID,Satisfaction Score,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
4820,5014-GSOUQ,4,1,Q3,Yes,1,37,None,,31.83,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,26.45,911.6,0,0,1177.71,2089.31
4821,6695-AMZUF,4,1,Q3,Yes,4,42,None,,34.66,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.05,761.85,0,0,,
4822,9415-DPEWS,5,,Q3,Yes,3,22,Offer D,Yes,4.67,Yes,Yes,,,No,No,No,No,No,No,No,Yes,Month-to-Month,,Bank Withdrawal,75.8,1615.1,0,0,102.74,1717.84
4823,7011-CVEUC,3,1,,,5,42,None,No,0,No,Yes,DSL,59,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,25.1,1097.15,0,0,,1097.15
4824,1891-FZYSA,,1,Q3,No,0,8,None,Yes,10.91,No,Yes,DSL,16,No,,No,No,No,,No,Yes,,No,,44.45,369.3,0,0,,456.58
4825,2379-ENZGV,,1,Q3,Yes,,65,None,Yes,13.17,Yes,Yes,Fiber Optic,59,,No,Yes,No,Yes,Yes,Yes,,,Yes,Credit Card,104.3,6725.3,0,70,856.05,7651.35
4826,3893-JRNFS,3,1,Q3,Yes,3,70,None,,33.24,Yes,Yes,DSL,51,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89,6293.2,,,2326.8,8620
4827,0993-OSGPT,5,,Q3,No,0,,Offer D,Yes,,No,No,None,0,No,No,No,No,,No,No,No,Month-to-Month,No,Credit Card,20.15,432.5,0,0,749.54,1182.04
4828,9381-NDKME,3,1,Q3,Yes,5,67,None,No,,No,Yes,DSL,15,,,No,No,No,No,No,Yes,Two Year,,Bank Withdrawal,36.15,2434.45,0,0,0,2434.45
4829,5609-CEBID,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4830,8285-ABVLB,3,1,Q3,No,0,20,Offer D,Yes,48.03,No,No,None,0,No,No,No,No,No,No,No,,Month-to-Month,No,Bank Withdrawal,19.25,,0,0,960.6,1335.85
4831,5597-GLBUC,4,,Q3,No,0,2,Offer E,Yes,32.06,No,Yes,Cable,52,Yes,No,,No,No,Yes,,Yes,Month-to-Month,Yes,Credit Card,,125.95,0,0,64.12,190.07
4832,7128-GGCNO,4,1,,No,0,,None,Yes,47.43,No,No,None,,No,No,No,No,No,No,No,,Two Year,No,Credit Card,20.45,1042.65,0,0,2418.93,
4833,6599-RCLCJ,3,1,Q3,Yes,9,46,None,No,0,No,,DSL,52,Yes,Yes,,No,No,,Yes,Yes,Month-to-Month,No,Bank Withdrawal,35.05,1620.25,0,0,0,1620.25
4834,1548-ARAGG,3,1,Q3,No,0,,Offer D,Yes,26.63,No,Yes,DSL,27,No,No,No,No,,No,Yes,Yes,Month-to-Month,No,Credit Card,44,659.35,,0,346.19,1005.54
4835,2988-QRAJY,5,1,Q3,Yes,4,26,Offer C,Yes,,No,Yes,,,No,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,50.35,1285.8,0,0,120.12,1405.92
4836,8822-KNBHV,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4837,2192-CKRLV,3,1,Q3,Yes,6,,None,Yes,15.35,Yes,Yes,DSL,41,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,,Bank Withdrawal,86.4,6058.95,0,0,1105.2,7164.15
4838,2725-IWWBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4839,2187-PKZAY,5,1,Q3,Yes,6,46,None,Yes,2,Yes,Yes,Fiber Optic,,No,,Yes,Yes,Yes,Yes,,Yes,,Yes,Credit Card,108.9,4854.3,0,,92,4946.3
4840,9079-YEXQJ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4841,7291-CDTMJ,4,1,Q3,Yes,10,16,Offer D,Yes,27.27,No,Yes,Fiber Optic,76,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.7,1522.7,0,0,436.32,1959.02
4842,8111-BKVDS,3,1,Q3,No,0,52,None,Yes,23.12,Yes,No,None,0,No,No,No,No,,,No,No,Two Year,No,Credit Card,25.6,1334.5,0,0,,
4843,4625-EWPTF,4,1,Q3,Yes,,,,Yes,40.2,No,No,None,0,No,No,No,No,No,,No,No,Month-to-Month,Yes,,19.85,,,,522.6,774.6
4844,1241-FPMOF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4845,3506-LCJDC,3,,Q3,Yes,9,72,None,Yes,33.22,No,,Fiber Optic,23,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,6747.35,0,0,2391.84,9139.19
4846,7710-JSYOA,4,1,Q3,Yes,10,,None,Yes,40.67,Yes,Yes,Fiber Optic,12,,Yes,Yes,Yes,No,Yes,Yes,Yes,,No,Credit Card,106.65,5174.35,0,0,1992.83,
4847,8799-OXZMD,3,1,Q3,No,0,2,Offer E,Yes,5.47,No,Yes,DSL,29,No,No,No,No,No,,,Yes,Month-to-Month,Yes,Credit Card,,105.6,0,0,10.94,116.54
4848,2867-UIMSS,4,1,Q3,No,0,1,Offer E,Yes,17.07,Yes,Yes,DSL,3,Yes,Yes,No,,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,61.15,61.15,0,0,17.07,
4849,8878-HMWBV,3,1,,No,0,6,Offer E,Yes,,No,Yes,Fiber Optic,28,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.95,494.95,0,0,177.12,672.07
4850,7569-NMZYQ,,1,Q3,,7,56,None,,18.99,No,Yes,Cable,53,Yes,,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,61.3,3346.8,0,,1063.44,4410.24
4851,1041-RXHRA,5,1,Q3,,7,6,Offer E,No,0,No,Yes,Cable,10,No,Yes,Yes,Yes,No,No,No,,,No,,40.55,217.5,0,50,0,267.5
4852,5981-ITEMU,,,Q3,No,0,32,Offer C,Yes,41.52,No,No,,0,No,No,No,No,No,No,No,,One Year,No,Credit Card,19.8,607.7,0,0,1328.64,1936.34
4853,3407-QGWLG,4,1,,Yes,3,50,None,Yes,,Yes,Yes,Fiber Optic,19,,Yes,Yes,,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,108.25,5431.4,0,0,2079,7510.4
4854,4487-ZYJZK,5,1,Q3,Yes,,,None,Yes,33.82,Yes,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Bank Withdrawal,105.05,6004.85,0,0,1961.56,7966.41
4855,6896-SRVYQ,3,1,Q3,Yes,,65,None,Yes,28.46,Yes,Yes,Cable,14,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Credit Card,90.45,5957.9,0,0,,
4856,7384-GHBPI,3,1,Q3,,0,64,None,Yes,8.52,,Yes,DSL,73,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Credit Card,,5442.05,,0,545.28,5987.33
4857,9732-EQMWY,4,1,Q3,Yes,5,66,Offer A,Yes,44.4,Yes,Yes,DSL,11,Yes,Yes,Yes,No,No,No,No,No,Two Year,No,Bank Withdrawal,66.9,4370.25,0,70,,
4858,9127-QRZMH,,1,Q3,Yes,9,38,Offer C,Yes,42.08,Yes,Yes,Fiber Optic,15,Yes,No,Yes,Yes,,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,110.7,4428.6,0,0,1599.04,6027.64
4859,0178-SZBHO,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4860,0125-LZQXK,3,1,Q3,No,0,60,None,Yes,38.88,No,Yes,DSL,,No,Yes,,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,70.15,4224.7,0,0,,6557.5
4861,6366-ZGQGL,3,,Q3,Yes,6,50,Offer B,Yes,49.18,Yes,Yes,DSL,76,Yes,,Yes,Yes,No,,,Yes,One Year,Yes,Bank Withdrawal,80.05,4042.2,,0,2459,
4862,7000-WCEVQ,3,,Q3,Yes,2,72,Offer A,No,0,No,Yes,DSL,15,Yes,Yes,,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,,3580.95,,0,,3580.95
4863,9835-ZIITK,5,1,Q3,Yes,9,60,Offer B,,31.29,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,,,1198.8,0,0,1877.4,3076.2
4864,3926-YZVVX,3,1,Q3,No,0,46,Offer B,No,0,No,Yes,DSL,2,Yes,No,Yes,Yes,No,No,,Yes,Two Year,No,Credit Card,38.25,1755.35,0,0,0,1755.35
4865,8749-JMNKX,4,1,Q3,Yes,4,69,Offer A,No,0,No,Yes,Cable,56,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,54.95,3772.5,,0,0,
4866,7169-YWAMK,5,1,Q3,Yes,2,19,Offer D,Yes,,No,No,None,0,,No,No,No,No,No,No,No,One Year,No,Credit Card,19.9,,0,0,,974.63
4867,0841-NULXI,3,1,Q3,Yes,1,71,Offer A,Yes,20.49,,No,None,0,No,No,No,No,No,No,No,,Two Year,,Credit Card,,1397.3,0,0,1454.79,2852.09
4868,1767-CJKBA,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4869,0471-ARVMX,4,1,Q3,Yes,,,Offer B,Yes,25.9,Yes,Yes,Cable,30,,Yes,,,Yes,,No,Yes,,No,Credit Card,81.25,,0,0,1450.4,6070.8
4870,8224-DWCKX,3,1,Q3,Yes,4,72,Offer A,Yes,,Yes,Yes,Fiber Optic,76,,Yes,Yes,,Yes,Yes,Yes,,Two Year,,Bank Withdrawal,,8312.75,0,0,1751.04,10063.79
4871,0708-SJDIS,3,1,Q3,No,0,11,Offer D,Yes,10.06,,Yes,Fiber Optic,48,,No,No,No,No,No,No,Yes,,,Bank Withdrawal,79,929.3,0,0,110.66,1039.96
4872,8184-WMOFI,5,1,Q3,No,0,72,Offer A,,23.43,No,No,None,0,No,No,No,,No,No,No,No,,,Credit Card,20.8,,0,0,1686.96,3208.16
4873,3594-UVONA,5,1,Q3,Yes,9,56,Offer B,Yes,35.55,Yes,Yes,DSL,17,No,Yes,Yes,No,No,No,No,Yes,Two Year,No,,,3389.25,0,0,1990.8,5380.05
4874,7781-EWARA,5,1,Q3,Yes,10,34,Offer C,Yes,35.29,Yes,Yes,Fiber Optic,47,No,No,Yes,No,Yes,Yes,,Yes,Month-to-Month,Yes,Bank Withdrawal,100.45,3414.65,0,0,1199.86,
4875,3865-ZFZIB,4,1,Q3,No,0,35,,Yes,42.02,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,,754,0,,1470.7,2224.7
4876,2720-FVBQP,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4877,3606-SBKRY,3,1,Q3,No,0,9,Offer E,,0,No,Yes,Cable,19,,Yes,Yes,No,No,No,No,Yes,One Year,No,Credit Card,,373,0,0,0,373
4878,1567-DSCIC,5,,Q3,No,,23,Offer D,Yes,,No,No,None,0,No,No,No,No,No,,No,,One Year,No,Credit Card,20.45,,0,0,1061.91,1543.01
4879,0564-MUUQK,3,,Q3,Yes,5,68,Offer A,Yes,22.83,,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,,1728.2,0,0,1552.44,3280.64
4880,7537-CBQUZ,5,1,Q3,Yes,1,33,Offer C,Yes,26.8,No,,Fiber Optic,17,No,,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,91.25,2964.05,0,130,884.4,
4881,2391-IPLOP,,1,Q3,No,0,31,None,,41.23,No,Yes,DSL,27,Yes,Yes,Yes,Yes,,No,No,Yes,Month-to-Month,Yes,,72.45,,0,0,,3434.38
4882,3071-MVJCD,4,1,Q3,No,,56,Offer B,Yes,32.88,,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.7,1051.9,0,0,1841.28,2893.18
4883,8468-EHYJA,4,1,Q3,No,0,66,Offer A,Yes,29.5,,Yes,DSL,76,Yes,Yes,Yes,Yes,Yes,No,No,Yes,,Yes,Bank Withdrawal,75.1,5013,0,0,1947,6960
4884,0137-UDEUO,4,1,Q3,Yes,3,72,,,19.04,Yes,,None,0,No,No,No,No,,,No,No,Two Year,No,Bank Withdrawal,25,1738.9,0,0,1370.88,3109.78
4885,7634-WSWDB,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4886,0699-NDKJM,,1,,No,0,37,None,,0,,Yes,,25,No,No,No,No,Yes,No,No,No,Two Year,No,Credit Card,35.8,1316.9,0,100,0,1416.9
4887,3508-CFVZL,3,1,,,5,1,None,Yes,47.46,No,No,None,0,No,No,No,No,No,,No,No,One Year,No,Credit Card,19.85,19.85,0,0,,
4888,6175-IRFIT,3,1,Q3,Yes,7,35,None,Yes,24.23,No,No,None,0,,No,No,No,,No,No,No,One Year,No,Bank Withdrawal,19.9,666,,0,848.05,1514.05
4889,8168-UQWWF,3,,Q3,Yes,5,,None,Yes,44.13,No,No,None,0,No,,No,No,No,No,No,No,,No,Credit Card,19.7,94.45,0,0,264.78,359.23
4890,1555-DJEQW,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4891,4114-QMKVN,5,,Q3,Yes,2,53,Offer B,Yes,42.18,Yes,Yes,Fiber Optic,53,,No,No,Yes,No,Yes,Yes,No,One Year,,Bank Withdrawal,91.15,4862.5,0,150,2235.54,7248.04
4892,5203-XEHAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4893,6345-HOVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4894,7164-BPTUT,,1,Q3,No,0,62,Offer B,Yes,17.56,Yes,No,None,0,,No,No,No,No,No,No,,Two Year,,Credit Card,24.4,,,0,1088.72,2501.72
4895,3913-FCUUW,5,1,Q3,Yes,9,19,Offer D,Yes,10.68,No,Yes,,23,No,No,,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,,,,0,0,202.92,1945.97
4896,4208-UFFGW,3,,Q3,No,0,,None,Yes,48.25,No,Yes,Fiber Optic,24,No,No,No,No,,No,,,Month-to-Month,No,,70.05,657.5,0,,434.25,1091.75
4897,5628-RKIFK,5,1,Q3,No,0,53,Offer B,Yes,24.17,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,,19.5,1050.5,0,0,1281.01,2331.51
4898,4118-CEVPF,5,1,Q3,No,0,5,None,Yes,32.91,No,Yes,Fiber Optic,24,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,78.75,426.35,0,,164.55,600.9
4899,2558-BUOZZ,5,1,Q3,No,,1,None,Yes,10.2,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,,19.55,0,,10.2,29.75
4900,0756-MPZRL,5,1,Q3,No,0,72,Offer A,Yes,10.87,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,103.65,7634.8,0,0,782.64,8417.44
4901,7153-OANIO,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4902,4137-BTIKL,3,1,,No,0,59,Offer B,Yes,49.48,Yes,Yes,Cable,,No,No,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,,,0,0,2919.32,6035.47
4903,7100-FQPRV,3,1,,Yes,3,3,None,Yes,31.06,No,No,None,0,No,No,No,No,,No,No,,Month-to-Month,,Bank Withdrawal,20,49.65,,0,93.18,142.83
4904,4080-IIARD,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4905,0404-SWRVG,3,1,Q3,No,0,2,None,Yes,44.34,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.35,46.35,0,0,88.68,135.03
4906,0257-ZESQC,4,1,Q3,Yes,4,72,Offer A,,5.81,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Two Year,Yes,Credit Card,114.05,8289.2,0,0,418.32,8707.52
4907,6813-GZQCG,3,1,Q3,Yes,6,10,Offer D,Yes,19.05,No,No,,0,No,No,No,,No,No,No,No,,Yes,Bank Withdrawal,,196.75,0,0,190.5,387.25
4908,6980-IMXXE,4,1,Q3,Yes,5,72,Offer A,Yes,,Yes,Yes,Cable,15,Yes,,Yes,Yes,No,Yes,Yes,No,Two Year,No,Bank Withdrawal,80.85,5824.75,0,,699.84,6534.59
4909,8128-YVJRG,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4910,4335-BSMJS,3,1,Q3,Yes,3,38,None,Yes,12.71,Yes,Yes,,9,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,91.7,,0,0,482.98,3962.03
4911,6467-CHFZW,3,1,Q3,No,0,61,Offer B,Yes,38.78,Yes,Yes,,42,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,One Year,Yes,Bank Withdrawal,118.6,7365.7,0,0,2365.58,9731.28
4912,4503-BDXBD,4,1,Q3,No,0,67,Offer A,Yes,9.05,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,,19.45,1195.95,0,0,606.35,1802.3
4913,8058-DMYRU,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4914,4013-GUXND,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4915,3999-QGRJH,5,1,Q3,Yes,7,,None,Yes,6.64,No,,,0,,No,No,,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.3,20.3,0,0,6.64,26.94
4916,8262-COGGB,5,1,Q3,No,0,46,None,Yes,17.51,No,Yes,Fiber Optic,85,,Yes,,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.8,4391.25,0,0,805.46,5196.71
4917,9840-EFJQB,3,,Q3,,7,55,None,Yes,,,Yes,DSL,51,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,,75,4213.9,0,0,1842.5,6056.4
4918,0520-FDVVT,,1,Q3,No,0,,None,Yes,,No,No,None,0,,No,No,No,No,No,No,No,Month-to-Month,,Credit Card,19.9,19.9,0,0,1.5,21.4
4919,5835-BEQEU,4,1,Q3,Yes,1,,None,Yes,31.27,Yes,,DSL,59,Yes,,Yes,Yes,,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.3,4916.4,0,0,1813.66,6730.06
4920,1839-UMACK,4,1,Q3,Yes,10,56,None,No,0,No,Yes,DSL,30,No,No,Yes,Yes,,Yes,,No,One Year,Yes,Bank Withdrawal,54.05,2959.8,0,40,0,
4921,9507-EXLTT,4,1,Q3,Yes,5,72,Offer A,Yes,6.95,No,Yes,,57,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,,Credit Card,104.9,7559.55,0,0,500.4,8059.95
4922,9497-QCMMS,,1,Q3,No,0,22,Offer D,Yes,11.46,Yes,Yes,Fiber Optic,16,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.05,1799.3,0,0,,2051.42
4923,2842-BCQGE,3,,Q3,,,39,None,No,0,No,Yes,DSL,8,No,Yes,Yes,,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,41.1,1597.05,0,0,0,1597.05
4924,9861-PDSZP,3,1,,No,0,,None,Yes,36.11,No,Yes,DSL,13,No,No,No,,No,No,No,Yes,Month-to-Month,Yes,,45,524.35,0,0,433.32,957.67
4925,7055-HNEOJ,4,1,Q3,Yes,8,,None,Yes,14.18,No,Yes,DSL,25,Yes,Yes,,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,74.55,4191.45,0,0,765.72,
4926,9039-RBEEE,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4927,2829-HYVZP,4,,Q3,,7,32,None,Yes,44.45,No,,,6,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,70.5,2201.75,0,0,1422.4,3624.15
4928,4566-NECEV,3,1,Q3,,0,41,None,Yes,37.46,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.75,806.95,,0,1535.86,
4929,4424-TKOPW,,1,Q3,Yes,6,,None,Yes,14.41,Yes,No,None,0,No,No,,No,No,No,No,No,Two Year,No,,24.65,1620.45,0,0,965.47,2585.92
4930,5965-GGPRW,3,,Q3,Yes,4,65,None,Yes,41.2,,Yes,Fiber Optic,10,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,,,104.25,,0,,2678,9490.95
4931,6680-WKXRZ,,1,Q3,No,0,,None,Yes,28.05,Yes,,,85,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.35,1837.9,0,0,701.25,2539.15
4932,0516-UXRMT,4,1,Q3,Yes,6,67,,Yes,17.72,Yes,Yes,Fiber Optic,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Credit Card,109.7,7344.45,0,0,1187.24,8531.69
4933,9473-CBZOP,3,1,Q3,No,0,24,None,Yes,35.56,No,Yes,Fiber Optic,,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.6,2283.15,0,0,853.44,3136.59
4934,4163-HFTUK,3,,Q3,Yes,2,69,None,Yes,23.55,No,No,,0,No,No,No,No,No,No,,No,Two Year,No,Bank Withdrawal,20.2,1376.5,0,0,1624.95,3001.45
4935,7341-LXCAF,3,1,Q3,No,0,37,None,,10.23,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.3,,0,0,378.51,1133.91
4936,2451-YMUXS,3,,Q3,Yes,4,20,None,No,0,No,,Cable,22,Yes,No,Yes,Yes,No,No,No,,Two Year,Yes,Credit Card,39.4,825.4,0,0,0,825.4
4937,1608-GMEWB,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4938,5919-VCZYM,5,1,,No,0,41,None,,0,No,Yes,Cable,8,,No,,No,Yes,,Yes,No,,Yes,Bank Withdrawal,51.35,,0,80,0,2155.1
4939,5073-WXOYN,4,1,Q3,No,0,54,,Yes,34.27,No,Yes,,20,,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,,100.05,5299.65,,0,1850.58,
4940,2027-WKXMW,4,1,Q3,,0,53,None,Yes,,No,Yes,Fiber Optic,,No,,Yes,Yes,,Yes,Yes,Yes,One Year,Yes,Credit Card,94.45,5042.75,,0,1795.64,6838.39
4941,5277-ZLOOR,5,1,Q3,Yes,2,,None,No,0,No,Yes,DSL,,No,Yes,Yes,No,Yes,,No,Yes,One Year,No,Credit Card,46.4,812.4,0,0,0,812.4
4942,7516-GMHUV,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4943,9027-YFHQJ,5,1,,No,0,20,None,,0,No,Yes,DSL,21,No,,No,No,,No,No,Yes,Month-to-Month,,Credit Card,24.9,505.95,0,0,0,505.95
4944,8565-HBFNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4945,9692-TUSXH,3,1,,No,0,,None,,,,Yes,,57,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,40.55,590.35,0,,0,590.35
4946,6048-UWKAL,3,1,Q3,Yes,8,57,None,Yes,29.64,No,No,None,0,,No,No,No,No,,,No,Two Year,No,Credit Card,20.75,,0,0,1689.48,2812.63
4947,6828-HMKWP,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4948,9961-JBNMK,3,1,Q3,No,0,,None,Yes,,Yes,,DSL,23,No,No,,No,No,Yes,,No,Month-to-Month,Yes,Bank Withdrawal,63.05,1067.05,0,10,683.68,
4949,6034-ZRYCV,,1,Q3,Yes,8,,None,Yes,33.55,Yes,,Fiber Optic,41,No,No,Yes,,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.85,3527.3,0,0,1140.7,4668
4950,0440-MOGPM,4,1,Q3,No,0,16,None,Yes,34.18,Yes,Yes,Fiber Optic,8,No,Yes,No,,No,No,No,Yes,Month-to-Month,,Credit Card,,1248.9,0,0,546.88,1795.78
4951,4115-NZRKS,4,1,Q3,No,0,48,None,Yes,,Yes,Yes,Cable,,Yes,,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,64.4,3035.35,0,0,1259.52,4294.87
4952,0258-NOKBL,4,1,Q3,,9,58,None,Yes,,No,,DSL,29,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,75.2,4300.8,0,,2050.3,6351.1
4953,9168-INPSZ,4,1,Q3,,7,,None,,1.34,Yes,,DSL,19,Yes,No,Yes,,Yes,Yes,Yes,,,Yes,Bank Withdrawal,84.9,6065.3,0,0,96.48,6161.78
4954,6174-NRBTZ,,1,Q3,No,0,7,None,Yes,7.32,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.3,144.95,0,,51.24,196.19
4955,2520-SGTTA,3,1,Q3,No,0,30,None,Yes,4.22,No,Yes,DSL,13,Yes,Yes,Yes,,Yes,No,No,No,One Year,No,Credit Card,74.65,2308.6,0,50,126.6,2485.2
4956,5195-KPUNQ,5,1,Q3,No,0,31,None,Yes,28.72,Yes,Yes,,21,No,,No,No,,No,No,Yes,Month-to-Month,Yes,,59.05,1882.8,0,0,890.32,2773.12
4957,3352-RICWQ,3,1,,Yes,4,50,None,Yes,46.91,No,No,None,0,No,No,No,No,No,,No,No,Two Year,No,Credit Card,20.55,1067.65,,0,2345.5,3413.15
4958,1552-AAGRX,3,1,Q3,Yes,10,28,None,Yes,21.91,No,Yes,,5,No,No,,Yes,No,,No,Yes,Month-to-Month,No,Bank Withdrawal,76.55,2065.4,0,0,613.48,2678.88
4959,6704-UTUKK,4,1,Q3,No,0,66,None,No,,No,Yes,DSL,15,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,,Bank Withdrawal,62.5,4136.4,,0,0,4136.4
4960,0036-IHMOT,,,Q3,Yes,2,41,,Yes,,No,Yes,Fiber Optic,59,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,,Bank Withdrawal,94.9,,0,,,5618.79
4961,9833-TGFHX,3,1,Q3,No,0,,Offer E,Yes,16.2,No,,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.9,173.15,,0,113.4,286.55
4962,7103-ZGVNT,3,1,Q3,No,0,44,None,,38.33,No,Yes,,41,Yes,Yes,,No,Yes,Yes,Yes,Yes,,Yes,Bank Withdrawal,106.05,4510.8,0,0,1686.52,6197.32
4963,7502-BNYGS,3,1,Q3,,7,47,None,Yes,9.19,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,,Bank Withdrawal,113.45,5317.8,,0,431.93,5749.73
4964,1363-TXLSL,3,1,Q3,Yes,5,53,None,Yes,24.33,No,Yes,Fiber Optic,52,No,Yes,No,Yes,Yes,,No,Yes,Month-to-Month,Yes,Bank Withdrawal,92.55,4779.45,0,0,1289.49,6068.94
4965,6572-ADKRS,4,,Q3,,7,4,Offer E,Yes,10.13,Yes,Yes,DSL,3,No,No,Yes,No,Yes,No,No,,Month-to-Month,,Bank Withdrawal,65.6,250.1,0,0,40.52,290.62
4966,4139-DETXS,5,1,Q3,No,0,24,None,Yes,38.68,No,,DSL,,No,No,Yes,No,No,No,No,,Month-to-Month,Yes,Credit Card,49.7,1167.8,0,0,928.32,2096.12
